ID,Name,Mg,Ni,Cu,Ce,La,Nd,Pr,Sm,Y,Ag,Al,Ca,Co,Fe,In,Li,Mn,Nb,Ti,V,Zn,Cr,Pd,Si,Zr,Gd,B,C,密(XM),δ密(XM),族Gp,δ族Gp,I2(ev),δI2(ev),原径(Rm),δ原径(Rm),共径(Rc),δ共径(Rc,自能(W),δ自能(W),晶体(LP),δ晶体(LP),功函数,δ功函数,绝对电负性,δ绝对电负性,AW,δAW,AN,δAN,Tb,δTb,Eea(ev),δEea(ev),I1,δI1,XP,δXP,Hf,δHf,Cm,δCm,VEC,fs,fp,fd,δVEC,K,δK,Tm,δTm,Vm,B,熔化焓Sf,密度,混合焓Hmix,吉布斯自由能Gmix,oumiga的倒数,熵Smix,加工方式,球磨机H2压力（MPa）,球磨机Ar2压力（MPa）,球粉质量比,球磨机转速(圆盘转速)（rpm）,磨粉时间（h）,℃/min差示扫描量热法 (DSC) 和热重法 (TG) 加热速率,氩气MPa,烧结温度℃,烧结时间h,m/s熔体纺丝速率（铜辊线速度近似表示）,样品的加热速率,吸氢饱和比（Ra(t))t min%,脱氢比（R d ( t )）%,温度C?a?(t)（t的氢化能力）氢容量,C?d?(t)（t的氢化能力）氢解吸容量,吸氢速率,初始吸氢温度℃,氢吸收温度,氢吸收压力,氢吸收时间min,吸H量,储氢量,可逆储氢能力wt%,氢解吸效率,解吸动力学温度,解吸动力学H2压力(MPa),解吸动力学H2压力时间min,解吸H2含量,脱氢量,开始解吸温度℃,峰值解吸温度（从第70个挪动）℃,最终脱氢温度℃,完全脱氢时间,吸氢活化能E?ae(k)kJ/mol,氢解吸过程的活化能 (E de(a)),脱氢活化能E?de(k),焓变ΔH （形成焓）?(kJ/mol)（吸氢,熵变ΔS J/mol/K)（吸氢,焓变ΔH (kJ/mol)（分解焓）氢解吸,熵变ΔS J/mol/K)（氢解吸,吸收PCT平衡压力MPa,解吸PCT平衡压力MPa,活化温度℃,H2活化压力MPa,活化循环次数
MHS0029,Mg76.87Ni12.78Y10.35(at. %),0.527984481,0.211975571,,,,,,,0.260039949,,,,,,,,,,,,,,,,,,,,1.660189814,0.062867936,3.125893991,0.847305435,15.1455292,0.094699399,0.157643483,0.088997999,0.143898925,0.115666933,3.792460697,0.144096054,165.5685794,0.438618572,3.792460697,0.144096054,3.775109354,0.077601606,35.38601454,0.606286015,16.83929415,0.546694518,1829.371031,0.46817009,-0.127458545,4.21385642,7.497641853,0.057900803,1.377364509,0.149335424,10.06574402,0.283142953,25.19440077,0.023946789,3.125893991,0.639816963,0,0.360183037,0.847305435,159.4423347,0.366592664,1116.694587,0.316329828,0.016782789,61.83889345,0.009013874,2592526.33,-5.121464991,-6503.017056,0.000788173,5.818865488,,,,,,,,,,,30,,,,,,,,300,3,180,3.73,,,,,,,,,,,,,,,,,,,,,,,,
MHS0030,Mg76.87Ni12.78Y10.35(at. %),0.527984481,0.211975571,,,,,,,0.260039949,,,,,,,,,,,,,,,,,,,,1.660189814,0.062867936,3.125893991,0.847305435,15.1455292,0.094699399,0.157643483,0.088997999,0.143898925,0.115666933,3.792460697,0.144096054,165.5685794,0.438618572,3.792460697,0.144096054,3.775109354,0.077601606,35.38601454,0.606286015,16.83929415,0.546694518,1829.371031,0.46817009,-0.127458545,4.21385642,7.497641853,0.057900803,1.377364509,0.149335424,10.06574402,0.283142953,25.19440077,0.023946789,3.125893991,0.639816963,0,0.360183037,0.847305435,159.4423347,0.366592664,1116.694587,0.316329828,0.016782789,61.83889345,0.009013874,2592526.33,-5.121464991,-6503.017056,0.000788173,5.818865488,,,,,,,,,,,30,,,,,,,,250,3,180,3.96,,,,,,,,,,,,,,,,,,,,,,,,
MHS0031,Mg80Ni10La10,0.495966004,0.149710618,,,0.354323378,,,,,,,,,,,,,,,,,,,,,,,,1.649999884,0.071965689,2.899995161,0.822541269,14.95113181,0.106931949,0.159330024,0.089360537,0.145900015,0.143850931,3.782999068,0.12218135,179.7376151,0.326866861,3.792999075,0.119915797,3.749999557,0.077516927,39.20432672,0.887164815,18.09999325,0.763331612,1782.699044,0.47590395,-0.154000896,3.335412443,7.438499863,0.083417729,1.348999618,0.146184226,9.299994616,0.294277547,25.21319942,0.028818972,2.899995161,0.689656323,0,0.310343677,0.822541269,162.4000487,0.356464704,1030.649525,0.238723794,0.017337484,56.79991604,0.009023431,2779229.563,-4.599990186,-5480.33935,0.000840067,5.312901455,,,,,,,,,,,,,,,,,,,360,3,1.3,4,,,,360,0.0001,6.22,3,,,,,,,,,,,,,,,360,,
MHS0032,Mg80Ni10La9Sm1,0.494521705,0.149274647,,,0.3179624,,,0.038241248,,,,,,,,,,,,,,,,,,,,,1.649399884,0.073085497,2.899995161,0.822541269,14.95144281,0.106879271,0.159261024,0.088630506,0.145810015,0.142264069,3.778499065,0.123877822,179.607025,0.327569573,3.78499907,0.123329424,3.749999557,0.077516927,39.3188268,0.893360373,18.14999329,0.769434282,1766.089032,0.467661349,-0.153800895,3.34143008,7.439159863,0.08314843,1.349699618,0.145543587,9.323994632,0.291716256,25.23749943,0.032641208,2.879995148,0.687501154,0,0.312498846,0.830840357,162.4000487,0.356464704,1032.169526,0.23979097,0.017307986,56.89991611,0.009033395,2791605.373,-4.583990055,-5767.367725,0.000795447,5.583175624,,,,,,,,,,,,,,,,,,,360,3,1.32,4,,,,360,0.0001,5.42,3,,,,,,,,,,,,,,,,,
MHS0033,Mg80Ni10La8Sm2,0.493085793,0.148841208,,,0.28181258,,,0.076260419,,,,,,,,,,,,,,,,,,,,,1.648799883,0.074188205,2.899995161,0.822541269,14.95175381,0.106826567,0.159192024,0.087890975,0.145720015,0.140652548,3.773999062,0.125547814,179.476435,0.328271035,3.776999064,0.126642948,3.749999557,0.077516927,39.43332687,0.89942539,18.19999332,0.775407338,1749.479021,0.458706688,-0.153600895,3.347462037,7.439819864,0.082878257,1.350399619,0.144899559,9.347994649,0.289134125,25.26179945,0.036022328,2.859995134,0.685315842,0,0.314684158,0.839189159,162.4000487,0.356464704,1033.689527,0.240837697,0.017278489,56.99991617,0.009043329,2804019.059,-4.567989925,-5926.509457,0.000771367,5.728936314,,,,,,,,,,,,,,,,,,,360,3,1.27,4,,,,360,0.0001,3.95,3,,,,,,,,,,,,,,,,,
MHS0034,Mg80Ni10La7Sm3,0.491658196,0.148410278,,,0.245872084,,,0.114059442,,,,,,,,,,,,,,,,,,,,,1.648199883,0.075274562,2.899995161,0.822541269,14.95206481,0.106773837,0.159123024,0.087141695,0.145630015,0.139015491,3.769499059,0.127192328,179.3458449,0.328971254,3.768999059,0.129863843,3.749999557,0.077516927,39.54782695,0.905363697,18.24999336,0.781254813,1732.86901,0.448968813,-0.153400895,3.35350837,7.440479864,0.0826072,1.351099619,0.144252099,9.371994665,0.286530666,25.28609947,0.039077191,2.83999512,0.683099751,0,0.316900249,0.84758933,162.4000487,0.356464704,1035.209528,0.241864364,0.017248991,57.09991624,0.009053235,2816470.795,-4.551989794,-6030.273089,0.000755427,5.820774382,,,,,,,,,,,,,,,,,,,360,3,1.18,4,,,,360,0.0001,3.47,3,,,,,,,,,,,,,,,,,
MHS0035,Mg80Ni10La6Sm4,0.490238841,0.147981837,,,0.210139099,,,0.151640223,,,,,,,,,,,,,,,,,,,,,1.647599883,0.076345264,2.899995161,0.822541269,14.95237581,0.106721081,0.159054023,0.086382403,0.145540015,0.137351962,3.764999056,0.128812303,179.2152548,0.329670236,3.760999053,0.132998654,3.749999557,0.077516927,39.66232703,0.911178952,18.29999339,0.78698054,1716.258998,0.438364682,-0.153200895,3.359569138,7.441139864,0.082335252,1.35179962,0.143601163,9.395994682,0.283905366,25.31039948,0.041877428,2.819995107,0.680852226,0,0.319147774,0.856042549,162.4000487,0.356464704,1036.729529,0.24287135,0.017219494,57.19991631,0.009063111,2828960.757,-4.535989663,-6092.671818,0.000745054,5.872443737,,,,,,,,,,,,,,,,,,,360,3,1.23,4,,,,360,0.0001,4.23,3,,,,,,,,,,,,,,,,,
MHS0036,Mg22Y2Ni10Cu2,0.374828957,0.411434908,0.089090838,,,,,,0.124645297,,,,,,,,,,,,,,,,,,,,1.706110866,0.061756763,4.777767725,0.800217302,16.04198451,0.119684213,0.149561161,0.119495875,0.138500032,0.10510731,4.100553475,0.172461666,132.4312796,0.690451584,4.097775692,0.17202572,3.939999059,0.090907184,39.62629352,0.511696915,18.88887353,0.474141461,2076.442488,0.435308217,0.162998126,4.482620481,7.569610851,0.04331635,1.50444365,0.190317302,11.45554468,0.326120703,25.27105416,0.025105457,4.777767725,0.40697758,0,0.59302242,0.800217302,164.555681,0.47803032,1219.572425,0.312517641,0.014600197,87.55537619,0.009393083,3337085.397,-5.876539551,-9921.569962,0.00059265,8.130467055,,,,,,,,,,,,,,,,,,,300,3,8,3.01,,,,,,,,,,,,,,,,-51.8,-103,,,,,,,
MHS0037,Mg-5.12Nd,0.9488,,,,,0.0512,,,,,,,,,,,,,,,,,,,,,,,1.669008788,0.006228099,2.009011021,0.047036945,14.99714351,0.026821172,0.160135143,0.002301439,0.141540661,0.040058202,3.654953828,0.014478633,204.1803687,0.029154106,3.665767054,0.016498199,3.743241734,0.01893367,25.38573685,0.446454894,12.43252903,0.364840614,1381.112153,0.137527179,-0.39170986,0.221944683,7.626887624,0.026279358,1.308468126,0.012277422,8.685582366,0.017407743,24.89225745,0.009798174,2.009011021,0.995514698,0,0.004485302,0.047036945,188.4410933,0.08675448,926.520122,0.038145048,0.017197827,44.88285672,0.009374413,1807661.918,-0.214315749,-396.1989989,0.000541222,0.427389189,研磨,,,20,875,2,5,,,,,,,,,,,,300,3,,,5.2,,,,,,,,,,,,,,,,,,,,,,,
MHS0038,Mg-10.47Nd,0.8953,,,,,0.1047,,,,,,,,,,,,,,,,,,,,,,,1.667874281,0.009079221,2.019324721,0.068173104,14.95324201,0.039187608,0.160175366,0.003351877,0.142159483,0.058102477,3.649178156,0.021125753,203.5306778,0.042607068,3.672367822,0.023991259,3.735506459,0.027639552,26.62271043,0.620173069,12.92758662,0.511143701,1401.84269,0.197385846,-0.382221257,0.331354005,7.605012266,0.038393701,1.306714797,0.01790966,8.669080446,0.025407748,24.91887711,0.014258662,2.019324721,0.990430107,0,0.009569893,0.068173104,186.6568232,0.127591418,930.3774457,0.055339045,0.017211099,44.74877862,0.00931781,1886609.093,-0.454830632,-738.3833912,0.000616361,0.793149666,研磨,,,20,875,2,5,,,,,,,,,,,,300,3,,,5.3,,,,,,,,,,,,,,,,,,,,,,,
MHS0039,Mg-14.56Nd,0.8544,,,,,0.1456,,,,,,,,,,,,,,,,,,,,,,,1.66692951,0.010870146,2.027913541,0.081228883,14.91668266,0.047005919,0.160208863,0.004009941,0.142674812,0.069272978,3.644368417,0.025311954,202.9896423,0.051118527,3.677864667,0.028664485,3.729064844,0.033129985,27.6528106,0.714441341,13.33984999,0.592720855,1419.106218,0.233314146,-0.374319542,0.404860347,7.586795379,0.046051334,1.305254698,0.021454262,8.655338334,0.0304506,24.94104485,0.017046424,2.027913541,0.986235339,0,0.013764661,0.081228883,185.1709573,0.153898061,933.5896645,0.065989598,0.017222151,44.63712396,0.009271031,1951774.723,-0.651225016,-989.6128233,0.000658494,1.059310783,研磨,,,20,875,2,5,,,,,,,,,,,,300,3,,,5.9,,,,,,,,,,,,,,,,,,,,,,,
MHS0040,Mg-9.59Nd5.13Ni,0.8528,0.0513,,,,0.0959,,,,,,,,,,,,,,,,,,,,,,,1.671582741,0.016427758,2.20906088,0.554735129,15.03299871,0.049919252,0.15932364,0.034232937,0.141683478,0.059796963,3.68539119,0.065363136,198.9760602,0.153792908,3.707174344,0.065069676,3.751896824,0.037965212,27.30276412,0.613256717,13.25314265,0.513764226,1442.99,0.265020378,-0.346072473,0.767399327,7.607355095,0.037219552,1.321232172,0.071760308,8.873795813,0.148667433,24.94451203,0.015507936,2.20906088,0.905362101,0,0.094637899,0.554735129,184.4971057,0.148129007,949.1492258,0.138685555,0.016992795,47.98559259,0.00934921,1960390.813,-0.835114524,-1603.019079,0.000521235,1.688021147,研磨,,,20,875,2,5,,,,,,,,,,,,300,3,,,5.4,,,,,,,,,,,,,,,,,,,,,,,
MHS0041,Mg-5Ni-15La,0.8,0.05,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,1.662821144,0.03941066,2.226560878,0.558113933,14.98886107,0.056919437,0.160093616,0.046221961,0.142629624,0.082777405,3.688368511,0.063909009,198.2664775,0.157517078,3.691467324,0.062995164,3.745748002,0.040841159,28.69707382,0.711272515,13.78561132,0.588512675,1481.131959,0.332089276,-0.333973998,0.84813905,7.58173888,0.047285019,1.318160449,0.07624453,8.830325721,0.157853754,24.96780476,0.017045432,2.226560878,0.898246269,0,0.101753731,0.558113933,182.0948883,0.186063568,951.1963027,0.138335649,0.017292529,47.77349192,0.009283389,2039558.629,-1.27084702,-1996.159353,0.000637052,2.097241652,高能球磨 (HEBM),,,30,875,,,,,,,,,,,,,,,,,,,,,300,,5,2.95,,,,,,,,,,,,,,,,,
MHS0042,Mg-15Ni-5La,0.8,0.15,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,1.677182881,0.031458785,2.580653206,0.797696859,15.21902362,0.059694667,0.157847201,0.060955799,0.140450478,0.056990927,3.763663748,0.102314169,190.3499103,0.263070225,3.764668322,0.10206893,3.789832125,0.047782643,27.90907683,0.510887346,13.59327326,0.441784175,1516.875765,0.342542489,-0.279690378,1.462158382,7.624787407,0.027055322,1.350685954,0.115802592,9.28115608,0.237976489,24.97717495,0.015067224,2.580653206,0.774997584,0,0.225002416,0.797696859,181.1606365,0.168847188,983.2797262,0.211717149,0.016644706,54.45822338,0.009438978,2060760.679,-1.384129174,-2556.228409,0.000541767,2.598288372,高能球磨 (HEBM),,,30,875,,,,,,,,,,,,,,,,,,,,,300,,5,3.85,,,,,,,,,,,,,,,,,
MHS0043,Mg76.87Ni12.78Y10.35 (at. %),0.527984481,0.211975571,,,,,,,0.260039949,,,,,,,,,,,,,,,,,,,,1.660189814,0.062867936,3.125893991,0.847305435,15.1455292,0.094699399,0.157643483,0.088997999,0.143898925,0.115666933,3.792460697,0.144096054,165.5685794,0.438618572,3.792460697,0.144096054,3.775109354,0.077601606,35.38601454,0.606286015,16.83929415,0.546694518,1829.371031,0.46817009,-0.127458545,4.21385642,7.497641853,0.057900803,1.377364509,0.149335424,10.06574402,0.283142953,25.19440077,0.023946789,3.125893991,0.639816963,0,0.360183037,0.847305435,159.4423347,0.366592664,1116.694587,0.316329828,0.016782789,61.83889345,0.009013874,2592526.33,-5.121464991,-6503.017056,0.000788173,5.818865488,,,,,,,,,,,,,,,,,,,300,3,60,4.45,,,,,,,,,,,,,,,,,,,,,,,,
MHS0044,Mg91Ni6Cu3,0.802945743,0.127845881,0.069208376,,,,,,,,,,,,,,,,,,,,,,,,,,1.684399945,0.027300608,2.749997035,0.868740374,15.38118976,0.074084967,0.157001013,0.062831176,0.139710006,0.0304566,3.78059944,0.102821612,187.3244922,0.295762498,3.779099439,0.101944309,3.810899759,0.050901245,27.54552126,0.374908551,13.46999406,0.347174071,1516.539317,0.323593309,-0.25759058,1.758345531,7.648070003,0.001824471,1.363699777,0.125218654,9.341996787,0.227164676,24.92818953,0.011937994,2.749997035,0.716364404,0,0.283635596,0.868740374,190.3600406,0.229639333,984.4882959,0.205136726,0.016387812,55.94994928,0.00948919,2065882.576,-1.172395201,-2946.33727,0.000398075,2.991569211,研磨,,,30,300,2,,,,,,,,,,,,,175,1,150 （时间可不加）,5.6,,,,,,,,,,,,,,,,,,,,,,,,
MHS0045,Mg91Ni4.5Cu4.5,0.800829377,0.095631683,0.103538939,,,,,,,,,,,,,,,,,,,,,,,,,,1.684849959,0.028153175,2.764997781,0.881433779,15.41304465,0.080585001,0.15704901,0.06184957,0.139830005,0.027956057,3.773849578,0.097581592,187.3406591,0.29546254,3.771599577,0.096167047,3.81209982,0.051895142,27.61831347,0.382383869,13.48499555,0.350343074,1511.274486,0.313916624,-0.256585434,1.777734418,7.649375003,0.002208806,1.363549832,0.124883233,9.280497571,0.209646488,24.90373964,0.010773313,2.764997781,0.707053004,0,0.292946996,0.881433779,194.9950319,0.251267123,978.9326702,0.189875081,0.016397417,55.34996177,0.009480221,2070169.644,-1.114196439,-2971.143833,0.000375147,3.033946794,研磨,,,30,300,2,,,,,,,,,,,,,175,1,150,4.46,,,,,,,,,,,,,,,,,,,,,,,,
MHS0046,Mg91Ni3Cu6,0.798724139,0.063586856,0.137689005,,,,,,,,,,,,,,,,,,,,,,,,,,1.685299972,0.028977338,2.779998524,0.893622282,15.44489954,0.086501227,0.157097007,0.06085182,0.139950003,0.025189417,3.767099717,0.091967541,187.3568261,0.295162354,3.764099717,0.089924449,3.81329988,0.052867264,27.69110566,0.389619319,13.49999704,0.353465863,1506.009657,0.303745367,-0.255580289,1.797179566,7.650680002,0.002523829,1.363399888,0.124546662,9.218998368,0.189739422,24.87928976,0.009358258,2.779998524,0.697842093,0,0.302157907,0.893622282,199.6300222,0.267294543,973.3770457,0.172679175,0.016407021,54.74997439,0.009471148,2074451.861,-1.063197654,-2912.990911,0.000365118,2.991572204,研磨,,,30,300,2,,,,,,,,,,,,,175,1,150,3.84,,,,,,,,,,,,,,,,,,,,,,,,
MHS0047,Mg91Ni6Cu3,0.802945743,0.127845881,0.069208376,,,,,,,,,,,,,,,,,,,,,,,,,,1.684399945,0.027300608,2.749997035,0.868740374,15.38118976,0.074084967,0.157001013,0.062831176,0.139710006,0.0304566,3.78059944,0.102821612,187.3244922,0.295762498,3.779099439,0.101944309,3.810899759,0.050901245,27.54552126,0.374908551,13.46999406,0.347174071,1516.539317,0.323593309,-0.25759058,1.758345531,7.648070003,0.001824471,1.363699777,0.125218654,9.341996787,0.227164676,24.92818953,0.011937994,2.749997035,0.716364404,0,0.283635596,0.868740374,190.3600406,0.229639333,984.4882959,0.205136726,0.016387812,55.94994928,0.00948919,2065882.576,-1.172395201,-2946.33727,0.000398075,2.991569211,研磨,,,30,300,2,,,,,,,,,,,,,200,1,150,5.36,,,,,,,,,,,,,,,,,,,,,,,,
MHS0048,Mg91Ni4.5Cu4.5,0.800829377,0.095631683,0.103538939,,,,,,,,,,,,,,,,,,,,,,,,,,1.684849959,0.028153175,2.764997781,0.881433779,15.41304465,0.080585001,0.15704901,0.06184957,0.139830005,0.027956057,3.773849578,0.097581592,187.3406591,0.29546254,3.771599577,0.096167047,3.81209982,0.051895142,27.61831347,0.382383869,13.48499555,0.350343074,1511.274486,0.313916624,-0.256585434,1.777734418,7.649375003,0.002208806,1.363549832,0.124883233,9.280497571,0.209646488,24.90373964,0.010773313,2.764997781,0.707053004,0,0.292946996,0.881433779,194.9950319,0.251267123,978.9326702,0.189875081,0.016397417,55.34996177,0.009480221,2070169.644,-1.114196439,-2971.143833,0.000375147,3.033946794,研磨,,,30,300,2,,,,,,,,,,,,,200,1,150,4.66,,,,,,,,,,,,,,,,,,,,,,,,
MHS0049,Mg91Ni3Cu6,0.798724139,0.063586856,0.137689005,,,,,,,,,,,,,,,,,,,,,,,,,,1.685299972,0.028977338,2.779998524,0.893622282,15.44489954,0.086501227,0.157097007,0.06085182,0.139950003,0.025189417,3.767099717,0.091967541,187.3568261,0.295162354,3.764099717,0.089924449,3.81329988,0.052867264,27.69110566,0.389619319,13.49999704,0.353465863,1506.009657,0.303745367,-0.255580289,1.797179566,7.650680002,0.002523829,1.363399888,0.124546662,9.218998368,0.189739422,24.87928976,0.009358258,2.779998524,0.697842093,0,0.302157907,0.893622282,199.6300222,0.267294543,973.3770457,0.172679175,0.016407021,54.74997439,0.009471148,2074451.861,-1.063197654,-2912.990911,0.000365118,2.991572204,研磨,,,30,300,2,,,,,,,,,,,,,200,1,150,4.52,,,,,,,,,,,,,,,,,,,,,,,,
MHS0050,Mg91Ni6Cu3,0.802945743,0.127845881,0.069208376,,,,,,,,,,,,,,,,,,,,,,,,,,1.684399945,0.027300608,2.749997035,0.868740374,15.38118976,0.074084967,0.157001013,0.062831176,0.139710006,0.0304566,3.78059944,0.102821612,187.3244922,0.295762498,3.779099439,0.101944309,3.810899759,0.050901245,27.54552126,0.374908551,13.46999406,0.347174071,1516.539317,0.323593309,-0.25759058,1.758345531,7.648070003,0.001824471,1.363699777,0.125218654,9.341996787,0.227164676,24.92818953,0.011937994,2.749997035,0.716364404,0,0.283635596,0.868740374,190.3600406,0.229639333,984.4882959,0.205136726,0.016387812,55.94994928,0.00948919,2065882.576,-1.172395201,-2946.33727,0.000398075,2.991569211,研磨,,,30,300,2,,,,,,,,,,,,,225,1,150,5.31,,,,225,0.005,20,4.56,,,,,,,,,,,,,,,,,
MHS0051,Mg91Ni6Cu3,0.802945743,0.127845881,0.069208376,,,,,,,,,,,,,,,,,,,,,,,,,,1.684399945,0.027300608,2.749997035,0.868740374,15.38118976,0.074084967,0.157001013,0.062831176,0.139710006,0.0304566,3.78059944,0.102821612,187.3244922,0.295762498,3.779099439,0.101944309,3.810899759,0.050901245,27.54552126,0.374908551,13.46999406,0.347174071,1516.539317,0.323593309,-0.25759058,1.758345531,7.648070003,0.001824471,1.363699777,0.125218654,9.341996787,0.227164676,24.92818953,0.011937994,2.749997035,0.716364404,0,0.283635596,0.868740374,190.3600406,0.229639333,984.4882959,0.205136726,0.016387812,55.94994928,0.00948919,2065882.576,-1.172395201,-2946.33727,0.000398075,2.991569211,研磨,,,30,300,2,,,,,,,,,,,,,,,,,,,,225,0.005,50,5.22,,,,,50,,,,,,,,,,,,
MHS0052,Mg91Ni4.5Cu4.5,0.800829377,0.095631683,0.103538939,,,,,,,,,,,,,,,,,,,,,,,,,,1.684849959,0.028153175,2.764997781,0.881433779,15.41304465,0.080585001,0.15704901,0.06184957,0.139830005,0.027956057,3.773849578,0.097581592,187.3406591,0.29546254,3.771599577,0.096167047,3.81209982,0.051895142,27.61831347,0.382383869,13.48499555,0.350343074,1511.274486,0.313916624,-0.256585434,1.777734418,7.649375003,0.002208806,1.363549832,0.124883233,9.280497571,0.209646488,24.90373964,0.010773313,2.764997781,0.707053004,0,0.292946996,0.881433779,194.9950319,0.251267123,978.9326702,0.189875081,0.016397417,55.34996177,0.009480221,2070169.644,-1.114196439,-2971.143833,0.000375147,3.033946794,研磨,,,30,300,2,,,,,,,,,,,,,225,1,150,4.76,,,,225,0.005,20,3.25,,,,,90,,,,,,,,,,,,
MHS0053,Mg91Ni3Cu6,0.798724139,0.063586856,0.137689005,,,,,,,,,,,,,,,,,,,,,,,,,,1.685299972,0.028977338,2.779998524,0.893622282,15.44489954,0.086501227,0.157097007,0.06085182,0.139950003,0.025189417,3.767099717,0.091967541,187.3568261,0.295162354,3.764099717,0.089924449,3.81329988,0.052867264,27.69110566,0.389619319,13.49999704,0.353465863,1506.009657,0.303745367,-0.255580289,1.797179566,7.650680002,0.002523829,1.363399888,0.124546662,9.218998368,0.189739422,24.87928976,0.009358258,2.779998524,0.697842093,0,0.302157907,0.893622282,199.6300222,0.267294543,973.3770457,0.172679175,0.016407021,54.74997439,0.009471148,2074451.861,-1.063197654,-2912.990911,0.000365118,2.991572204,研磨,,,30,300,2,,,,,,,,,,,,,225,1,150,4.55,,,,225,0.005,20,2.3,,,,,120,,,,,,,,,,,,
MHS0054,Mg90Ce5Sm5,0.600972568,,,0.192480459,,,,0.206546973,,,,,,,,,,,,,,,,,,,,,1.631499541,0.070959751,2.100001285,0.142857871,14.63056115,0.083062429,0.162265029,0.040054035,0.147000081,0.122619649,3.581498884,0.066087673,192.364713,0.212974901,3.573999038,0.072728565,3.679999029,0.057227138,36.39844805,0.997740993,16.80005881,0.857970566,1512.153027,0.337736381,-0.307998818,0.896112451,7.440497286,0.082887337,1.293499752,0.038753568,8.534995668,0.081619932,25.20610247,0.043309512,2.000001427,0.949999393,0,0.050000607,0.158114786,172.1997699,0.310112177,951.5001665,0.100540912,0.017982122,43.49996931,0.008970041,2483618.717,-2.34002929,-3122.359769,0.000750005,3.279053277,,,,,,,,,,,,,,,,,,,300,3,,,,5.5,,300,0.06,,,4.95,,,,,,,,?80.0,?137.5,81.2,139.2,,,,,
MHS0055,Mg90Ce5La5,0.610576118,,,0.1955563,0.193867582,,,,,,,,,,,,,,,,,,,,,,,,1.634499537,0.065165125,2.100001285,0.142857871,14.62900615,0.083381673,0.162610028,0.046604036,0.147450081,0.131270984,3.603998852,0.053534278,193.017662,0.208032476,3.613998981,0.046337999,3.679999029,0.057227138,35.82594886,0.964751166,16.55005917,0.824830635,1595.202909,0.436808265,-0.308998817,0.883562982,7.437197291,0.084229643,1.289999757,0.046576424,8.414995839,0.102452861,25.08460265,0.02580713,2.100001285,0.95238037,0,0.04761963,0.142857871,172.1997699,0.310112177,943.9001774,0.069194131,0.018129609,42.99997002,0.008915133,2426737.617,-2.520028776,-3097.618999,0.0008142,3.279053277,,,,,,,,,,,,,,,,,,,320（不确定）,3.6,,,,5.78（可逆）,,,0.005,,,,,,,,,112.6,,?81.2,?138.2,82.9,140.7,,,,,
MHS0056,Mg90Ce10,0.609546765,,,0.390453235,,,,,,,,,,,,,,,,,,,,,,,,,1.633999075,0.066096263,2.100002569,0.142858599,14.62019133,0.085218326,0.162340058,0.041395062,0.147300162,0.128310896,3.57399779,0.072188894,186.9023415,0.28643949,3.583998047,0.063616833,3.674998073,0.061225221,35.88639755,0.968157829,16.60011819,0.831328875,1590.005832,0.428305206,-0.307997636,0.896121006,7.435294587,0.085014415,1.290999512,0.044152341,8.379991778,0.114559893,25.07610532,0.024776858,2.100002569,0.952379787,0,0.047620213,0.142858599,172.0995401,0.312032288,937.6503725,0.046393089,0.01801326,42.69994091,0.008937224,2444524.555,-2.520057552,-2536.789085,0.000994392,2.702786776,,,,,,,,,,,,,,,,,,,320（不确定）,3.6,,,,5.74（可逆）,,,0.005,,,,,,,,,103.2,,?82.9,?140.7,83.8,142.7,,,,,
MHS0057,Mg90Ce5Nd5,0.606067743,,,0.19411235,,0.199819907,,,,,,,,,,,,,,,,,,,,,,,1.64649952,0.049089824,2.100001285,0.142857871,14.61501467,0.086318998,0.16141503,0.030425909,0.147150081,0.125424385,3.588998874,0.060802377,192.6755125,0.210499517,3.653998924,0.060780461,3.674999037,0.061224855,36.09244848,0.979930872,16.70005895,0.844525276,1577.002935,0.407937785,-0.307998818,0.896112451,7.434597294,0.085304883,1.291999754,0.041867551,8.459995775,0.090207966,25.10160262,0.02798414,2.100001285,0.95238037,0,0.04761963,0.142857871,172.3997696,0.306316166,949.1001699,0.090462902,0.017664087,43.19996974,0.008913702,2461664.079,-2.34002929,-3114.490052,0.000751901,3.279053277,,,,,,,,,,,,,,,,,,,320（不确定）,3.6,,,,5.65（可逆）,,,0.005,,,,,,,,,114.3,,?81.4,?135.5,82.8,137.6,,,,,
MHS0058,Mg-22wt%Ni,0.78,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,1.685687407,0.027230581,2.836661715,0.863028487,15.36317124,0.062407996,0.156387314,0.069465557,0.139222094,0.037366589,3.815828244,0.119492361,184.4636596,0.321760591,3.815828244,0.119492361,3.817978764,0.052098179,27.90143221,0.377162204,13.67332343,0.358087027,1553.654288,0.359066569,-0.236850966,2.01554329,7.645372504,0.000240157,1.372749629,0.133752715,9.588953072,0.271262915,24.99460384,0.014704134,2.836661715,0.70505411,0,0.29494589,0.863028487,179.6463113,0.168639607,1007.339085,0.244547308,0.016236117,59.11866644,0.009519092,2112050.439,-1.498322724,-2807.439788,0.000533982,2.785498455,25℃下锻造（冷锻，CF,,,,,,,,,,,,,,,,,,310,2,,,5.8(第一次活化后),,,310,0.15,,,5(第一次活化后),,,,600,,,,,,,,,,310,20,
